event_date,product_id,product_name,product_category,unit_cost,list_price,selling_price,discount_percent,product_views,add_to_cart_events,checkout_started_events,purchases,units_sold,revenue,gross_margin,inventory_level,stockout_flag,price_increase_occurred
2024-11-06,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,202,18,6,0,0,0.0,0.0,542,False,False
2024-11-07,P0036,Lift Zip Jacket,outerwear,37.37,93.99,92.11,2.5,327,28,11,4,5,460.55,273.7,537,False,False
2024-11-08,P0036,Lift Zip Jacket,outerwear,37.37,93.99,82.24,10.0,229,26,10,3,4,328.96,179.48,533,False,False
2024-11-09,P0036,Lift Zip Jacket,outerwear,37.37,93.99,90.46,5.0,265,22,8,3,4,361.86,212.38,529,False,False
2024-11-10,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,241,21,8,2,2,187.98,113.24,527,False,False
2024-11-11,P0036,Lift Zip Jacket,outerwear,37.37,93.99,79.89,15.0,269,29,12,1,1,79.89,42.52,526,False,False
2024-11-12,P0036,Lift Zip Jacket,outerwear,37.37,93.99,86.94,7.5,445,49,20,6,6,521.64,297.42,520,False,False
2024-11-13,P0036,Lift Zip Jacket,outerwear,37.37,93.99,84.59,10.0,248,24,11,1,1,84.59,47.22,519,False,False
2024-11-14,P0036,Lift Zip Jacket,outerwear,37.37,93.99,81.07,13.0,329,33,12,5,8,648.53,349.57,511,False,False
2024-11-15,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,232,21,9,2,2,187.98,113.24,509,False,False
2024-11-16,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,226,20,8,2,2,187.98,113.24,507,False,False
2024-11-17,P0036,Lift Zip Jacket,outerwear,37.37,93.99,88.12,8.33,244,23,9,3,4,352.46,202.98,503,False,False
2024-11-18,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,259,19,7,0,0,0.0,0.0,503,False,False
2024-11-19,P0036,Lift Zip Jacket,outerwear,37.37,93.99,75.19,20.0,248,31,12,2,3,225.57,113.46,500,False,False
2024-11-20,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,190,16,7,1,1,93.99,56.62,499,False,False
2024-11-21,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,212,15,5,1,2,187.98,113.24,497,False,False
2024-11-22,P0036,Lift Zip Jacket,outerwear,37.37,93.99,75.19,16.67,238,28,12,3,4,300.77,151.29,493,False,False
2024-11-23,P0036,Lift Zip Jacket,outerwear,37.37,93.99,84.59,10.0,279,27,11,3,3,253.77,141.66,490,False,False
2024-11-24,P0036,Lift Zip Jacket,outerwear,37.37,93.99,84.59,10.0,258,26,10,1,1,84.59,47.22,489,False,False
2024-11-25,P0036,Lift Zip Jacket,outerwear,37.37,93.99,84.59,10.0,203,24,10,3,4,338.36,188.88,485,False,False
2024-11-26,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,248,22,9,0,0,0.0,0.0,485,False,False
2024-11-27,P0036,Lift Zip Jacket,outerwear,37.37,93.99,75.19,20.0,235,33,14,1,1,75.19,37.82,484,False,False
2024-11-28,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,166,13,6,1,1,93.99,56.62,483,False,False
2024-11-29,P0036,Lift Zip Jacket,outerwear,37.37,93.99,89.29,5.0,178,18,8,2,2,178.58,103.84,481,False,False
2024-11-30,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,196,17,6,1,1,93.99,56.62,480,False,False
2024-12-01,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,294,21,8,0,0,0.0,0.0,505,False,False
2024-12-02,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,188,17,7,0,0,0.0,0.0,505,False,False
2024-12-03,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,222,17,7,1,1,93.99,56.62,504,False,False
2024-12-04,P0036,Lift Zip Jacket,outerwear,37.37,93.99,70.5,25.0,206,27,13,3,4,281.97,132.49,500,False,False
2024-12-05,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,218,17,6,1,1,93.99,56.62,499,False,False
2024-12-06,P0036,Lift Zip Jacket,outerwear,37.37,93.99,88.62,4.0,386,31,12,5,7,620.33,358.74,492,False,False
2024-12-07,P0036,Lift Zip Jacket,outerwear,37.37,93.99,75.19,20.0,233,30,11,1,1,75.19,37.82,491,False,False
2024-12-08,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,281,25,10,2,2,187.98,113.24,489,False,False
2024-12-09,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,221,19,7,1,1,93.99,56.62,488,False,False
2024-12-10,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,233,21,8,1,1,93.99,56.62,487,False,False
2024-12-11,P0036,Lift Zip Jacket,outerwear,37.37,93.99,79.89,15.0,194,26,10,1,1,79.89,42.52,486,False,False
2024-12-12,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,198,16,6,1,1,93.99,56.62,485,False,False
2024-12-13,P0036,Lift Zip Jacket,outerwear,37.37,93.99,84.59,10.0,303,35,15,1,3,253.77,141.66,482,False,False
2024-12-14,P0036,Lift Zip Jacket,outerwear,37.37,93.99,84.59,10.0,250,27,10,1,2,169.18,94.44,480,False,False
2024-12-15,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,229,17,7,0,0,0.0,0.0,480,False,False
2024-12-16,P0036,Lift Zip Jacket,outerwear,37.37,93.99,79.89,15.0,192,26,12,0,0,0.0,0.0,480,False,False
2024-12-17,P0036,Lift Zip Jacket,outerwear,37.37,93.99,90.86,5.0,276,25,9,2,3,272.57,160.46,477,False,False
2024-12-18,P0036,Lift Zip Jacket,outerwear,37.37,93.99,89.29,3.33,260,22,9,3,4,357.16,207.68,473,False,False
2024-12-19,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,202,14,6,1,1,93.99,56.62,472,False,False
2024-12-20,P0036,Lift Zip Jacket,outerwear,37.37,93.99,84.59,10.0,194,19,8,1,2,169.18,94.44,470,False,False
2024-12-21,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,266,24,9,3,5,469.95,283.1,465,False,False
2024-12-22,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,199,15,6,2,2,187.98,113.24,463,False,False
2024-12-23,P0036,Lift Zip Jacket,outerwear,37.37,93.99,72.84,21.67,271,36,16,3,6,437.05,212.83,457,False,False
2024-12-24,P0036,Lift Zip Jacket,outerwear,37.37,93.99,87.72,6.67,268,29,11,3,3,263.17,151.06,454,False,False
2024-12-25,P0036,Lift Zip Jacket,outerwear,37.37,93.99,79.89,15.0,216,25,9,0,0,0.0,0.0,454,False,False
2024-12-26,P0036,Lift Zip Jacket,outerwear,37.37,93.99,84.59,10.0,252,30,13,1,1,84.59,47.22,453,False,False
2024-12-27,P0036,Lift Zip Jacket,outerwear,37.37,93.99,89.29,5.0,216,23,10,2,2,178.58,103.84,451,False,False
2024-12-28,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,215,19,7,0,0,0.0,0.0,451,False,False
2024-12-29,P0036,Lift Zip Jacket,outerwear,37.37,93.99,86.94,7.5,250,25,10,2,2,173.88,99.14,449,False,False
2024-12-30,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,133,12,5,0,0,0.0,0.0,449,False,False
2024-12-31,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,239,17,6,0,0,0.0,0.0,449,False,False
2025-01-01,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,194,16,6,1,2,187.98,113.24,467,False,False
2025-01-02,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,151,14,5,0,0,0.0,0.0,467,False,False
2025-01-03,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,178,14,6,0,0,0.0,0.0,467,False,False
2025-01-04,P0036,Lift Zip Jacket,outerwear,37.37,93.99,70.5,22.5,181,25,11,2,3,211.48,99.37,464,False,False
2025-01-05,P0036,Lift Zip Jacket,outerwear,37.37,93.99,92.11,2.5,335,29,12,4,5,460.55,273.7,459,False,False
2025-01-06,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,228,20,9,1,1,93.99,56.62,458,False,False
2025-01-07,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,176,15,5,1,1,93.99,56.62,457,False,False
2025-01-08,P0036,Lift Zip Jacket,outerwear,37.37,93.99,82.24,12.5,203,26,11,2,2,164.48,89.74,455,False,False
2025-01-09,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,179,15,6,0,0,0.0,0.0,455,False,False
2025-01-10,P0036,Lift Zip Jacket,outerwear,37.37,93.99,77.54,15.0,175,20,7,2,4,310.17,160.69,451,False,False
2025-01-11,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,195,15,6,2,2,187.98,113.24,449,False,False
2025-01-12,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,135,11,5,1,1,93.99,56.62,448,False,False
2025-01-13,P0036,Lift Zip Jacket,outerwear,37.37,93.99,74.25,18.33,197,22,9,3,5,371.26,184.41,443,False,False
2025-01-14,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,158,12,5,1,2,187.98,113.24,441,False,False
2025-01-15,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,130,10,4,1,1,93.99,56.62,440,False,False
2025-01-16,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,347,29,11,4,4,375.96,226.48,436,False,False
2025-01-17,P0036,Lift Zip Jacket,outerwear,37.37,93.99,84.59,10.0,207,21,8,2,2,169.18,94.44,434,False,False
2025-01-18,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,147,13,5,1,1,93.99,56.62,433,False,False
2025-01-19,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,178,16,7,1,1,93.99,56.62,432,False,False
2025-01-20,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,177,15,6,1,1,93.99,56.62,431,False,False
2025-01-21,P0036,Lift Zip Jacket,outerwear,37.37,93.99,84.59,10.0,136,15,6,1,2,169.18,94.44,429,False,False
2025-01-22,P0036,Lift Zip Jacket,outerwear,37.37,93.99,79.89,15.0,205,23,9,1,1,79.89,42.52,428,False,False
2025-01-23,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,165,14,6,0,0,0.0,0.0,428,False,False
2025-01-24,P0036,Lift Zip Jacket,outerwear,37.37,93.99,90.46,7.5,167,17,7,2,4,361.86,212.38,424,False,False
2025-01-25,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,196,16,6,2,2,187.98,113.24,422,False,False
2025-01-26,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,209,19,8,1,2,187.98,113.24,420,False,False
2025-01-27,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,158,12,5,1,1,93.99,56.62,419,False,False
2025-01-28,P0036,Lift Zip Jacket,outerwear,37.37,93.99,79.89,15.0,251,29,13,0,0,0.0,0.0,419,False,False
2025-01-29,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,110,9,4,0,0,0.0,0.0,419,False,False
2025-01-30,P0036,Lift Zip Jacket,outerwear,37.37,93.99,90.86,3.33,256,22,9,3,3,272.57,160.46,416,False,False
2025-01-31,P0036,Lift Zip Jacket,outerwear,37.37,93.99,84.59,10.0,188,19,8,2,2,169.18,94.44,414,False,False
2025-02-01,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,184,14,6,2,3,281.97,169.86,445,False,False
2025-02-02,P0036,Lift Zip Jacket,outerwear,37.37,93.99,89.29,5.0,202,18,8,2,2,178.58,103.84,443,False,False
2025-02-03,P0036,Lift Zip Jacket,outerwear,37.37,93.99,79.89,15.0,141,15,6,2,2,159.78,85.04,441,False,False
2025-02-04,P0036,Lift Zip Jacket,outerwear,37.37,93.99,75.19,20.0,214,28,11,1,1,75.19,37.82,440,False,False
2025-02-05,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,158,14,5,0,0,0.0,0.0,440,False,False
2025-02-06,P0036,Lift Zip Jacket,outerwear,37.37,93.99,76.76,17.5,207,30,13,2,3,230.27,118.16,437,False,False
2025-02-07,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,183,14,5,0,0,0.0,0.0,437,False,False
2025-02-08,P0036,Lift Zip Jacket,outerwear,37.37,93.99,75.19,20.0,199,26,12,1,1,75.19,37.82,436,False,False
2025-02-09,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,200,15,6,2,2,187.98,113.24,434,False,False
2025-02-10,P0036,Lift Zip Jacket,outerwear,37.37,93.99,89.29,3.33,250,22,8,3,4,357.16,207.68,430,False,False
2025-02-11,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,157,14,5,0,0,0.0,0.0,430,False,False
2025-02-12,P0036,Lift Zip Jacket,outerwear,37.37,93.99,82.24,15.0,145,17,7,2,4,328.96,179.48,426,False,False
2025-02-13,P0036,Lift Zip Jacket,outerwear,37.37,93.99,84.59,10.0,185,19,8,2,2,169.18,94.44,424,False,False
2025-02-14,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,195,17,7,2,3,281.97,169.86,421,False,False
2025-02-15,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,193,14,5,2,5,469.95,283.1,416,False,False
2025-02-16,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,122,10,4,0,0,0.0,0.0,416,False,False
2025-02-17,P0036,Lift Zip Jacket,outerwear,37.37,93.99,75.19,20.0,206,24,10,0,0,0.0,0.0,416,False,False
2025-02-18,P0036,Lift Zip Jacket,outerwear,37.37,93.99,84.59,10.0,165,20,7,1,1,84.59,47.22,415,False,False
2025-02-19,P0036,Lift Zip Jacket,outerwear,37.37,93.99,79.89,15.0,193,24,11,3,3,239.67,127.56,412,False,False
2025-02-20,P0036,Lift Zip Jacket,outerwear,37.37,93.99,92.11,2.5,320,25,9,4,5,460.55,273.7,407,False,False
2025-02-21,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,211,18,7,2,2,187.98,113.24,405,False,False
2025-02-22,P0036,Lift Zip Jacket,outerwear,37.37,93.99,75.19,20.0,229,34,13,1,1,75.19,37.82,404,False,False
2025-02-23,P0036,Lift Zip Jacket,outerwear,37.37,102.99,87.54,15.0,160,19,8,0,0,0.0,0.0,404,False,True
2025-02-24,P0036,Lift Zip Jacket,outerwear,37.37,100.99,100.99,0.0,164,13,5,0,0,0.0,0.0,404,False,True
2025-02-25,P0036,Lift Zip Jacket,outerwear,37.37,100.99,100.99,0.0,191,15,5,0,0,0.0,0.0,404,False,True
2025-02-26,P0036,Lift Zip Jacket,outerwear,37.37,97.99,84.92,12.5,148,18,7,2,3,254.77,142.66,401,False,True
2025-02-27,P0036,Lift Zip Jacket,outerwear,37.37,101.99,86.69,15.0,148,18,7,1,2,173.38,98.64,399,False,True
2025-02-28,P0036,Lift Zip Jacket,outerwear,37.37,102.99,102.99,0.0,198,17,6,2,2,205.98,131.24,397,False,True
2025-03-01,P0036,Lift Zip Jacket,outerwear,37.37,99.99,86.66,10.0,221,24,9,2,3,259.97,147.86,417,False,True
2025-03-02,P0036,Lift Zip Jacket,outerwear,37.37,104.99,73.49,30.0,236,42,18,1,1,73.49,36.12,416,False,True
2025-03-03,P0036,Lift Zip Jacket,outerwear,37.37,101.99,91.79,10.0,157,15,6,0,0,0.0,0.0,416,False,True
2025-03-04,P0036,Lift Zip Jacket,outerwear,37.37,103.99,83.19,20.0,329,38,15,1,1,83.19,45.82,415,False,True
2025-03-05,P0036,Lift Zip Jacket,outerwear,37.37,97.99,78.39,20.0,198,27,11,1,1,78.39,41.02,414,False,True
2025-03-06,P0036,Lift Zip Jacket,outerwear,37.37,97.99,97.99,0.0,182,16,6,0,0,0.0,0.0,414,False,True
2025-03-07,P0036,Lift Zip Jacket,outerwear,37.37,99.99,99.99,0.0,160,13,5,0,0,0.0,0.0,414,False,True
2025-03-08,P0036,Lift Zip Jacket,outerwear,37.37,100.99,85.84,15.0,202,22,9,1,3,257.52,145.41,411,False,True
2025-03-09,P0036,Lift Zip Jacket,outerwear,37.37,104.99,104.99,0.0,165,14,5,1,1,104.99,67.62,410,False,True
2025-03-10,P0036,Lift Zip Jacket,outerwear,37.37,98.99,76.72,22.5,174,26,11,2,4,306.87,157.39,406,False,True
2025-03-11,P0036,Lift Zip Jacket,outerwear,37.37,100.99,100.99,0.0,199,14,6,0,0,0.0,0.0,406,False,True
2025-03-12,P0036,Lift Zip Jacket,outerwear,37.37,103.99,103.99,0.0,208,18,7,1,1,103.99,66.62,405,False,True
2025-03-13,P0036,Lift Zip Jacket,outerwear,37.37,101.99,76.49,25.0,240,37,15,3,6,458.96,234.74,399,False,True
2025-03-14,P0036,Lift Zip Jacket,outerwear,37.37,101.99,86.69,15.0,215,26,11,0,0,0.0,0.0,399,False,True
2025-03-15,P0036,Lift Zip Jacket,outerwear,37.37,102.99,102.99,0.0,168,13,5,1,1,102.99,65.62,398,False,True
2025-03-16,P0036,Lift Zip Jacket,outerwear,37.37,101.99,86.69,15.0,140,15,6,2,2,173.38,98.64,396,False,True
2025-03-17,P0036,Lift Zip Jacket,outerwear,37.37,98.99,82.16,11.67,219,25,9,3,5,410.81,223.96,391,False,True
2025-03-18,P0036,Lift Zip Jacket,outerwear,37.37,102.99,102.99,0.0,212,17,6,1,1,102.99,65.62,390,False,True
2025-03-19,P0036,Lift Zip Jacket,outerwear,37.37,98.99,89.09,10.0,194,19,7,0,0,0.0,0.0,390,False,True
2025-03-20,P0036,Lift Zip Jacket,outerwear,37.37,104.99,94.49,10.0,229,24,9,1,3,283.47,171.36,387,False,True
2025-03-21,P0036,Lift Zip Jacket,outerwear,37.37,98.99,98.99,0.0,189,16,7,0,0,0.0,0.0,387,False,True
2025-03-22,P0036,Lift Zip Jacket,outerwear,37.37,101.99,101.99,0.0,183,13,5,0,0,0.0,0.0,387,False,True
2025-03-23,P0036,Lift Zip Jacket,outerwear,37.37,102.99,92.69,10.0,148,14,6,1,1,92.69,55.32,386,False,True
2025-03-24,P0036,Lift Zip Jacket,outerwear,37.37,99.99,89.99,10.0,194,18,7,0,0,0.0,0.0,386,False,True
2025-03-25,P0036,Lift Zip Jacket,outerwear,37.37,97.99,88.19,10.0,204,24,9,0,0,0.0,0.0,386,False,True
2025-03-26,P0036,Lift Zip Jacket,outerwear,37.37,102.99,102.99,0.0,136,10,4,0,0,0.0,0.0,386,False,True
2025-03-27,P0036,Lift Zip Jacket,outerwear,37.37,103.99,88.39,15.0,136,18,7,2,2,176.78,102.04,384,False,True
2025-03-28,P0036,Lift Zip Jacket,outerwear,37.37,99.99,92.49,7.5,188,21,8,2,2,184.98,110.24,382,False,True
2025-03-29,P0036,Lift Zip Jacket,outerwear,37.37,97.99,85.74,12.5,235,29,12,2,2,171.48,96.74,380,False,True
2025-03-30,P0036,Lift Zip Jacket,outerwear,37.37,102.99,102.99,0.0,181,13,5,2,3,308.97,196.86,377,False,True
2025-03-31,P0036,Lift Zip Jacket,outerwear,37.37,99.99,99.99,0.0,201,15,5,0,0,0.0,0.0,377,False,True
2025-04-01,P0036,Lift Zip Jacket,outerwear,37.37,101.99,71.39,30.0,212,35,16,1,1,71.39,34.02,408,False,True
2025-04-02,P0036,Lift Zip Jacket,outerwear,37.37,104.99,89.24,15.0,175,22,10,1,1,89.24,51.87,407,False,True
2025-04-03,P0036,Lift Zip Jacket,outerwear,37.37,101.99,91.79,10.0,211,25,11,2,2,183.58,108.84,405,False,True
2025-04-04,P0036,Lift Zip Jacket,outerwear,37.37,99.99,99.99,0.0,176,16,6,2,2,199.98,125.24,403,False,True
2025-04-05,P0036,Lift Zip Jacket,outerwear,37.37,102.99,102.99,0.0,150,13,5,1,1,102.99,65.62,402,False,True
2025-04-06,P0036,Lift Zip Jacket,outerwear,37.37,100.99,100.99,0.0,141,10,3,0,0,0.0,0.0,402,False,True
2025-04-07,P0036,Lift Zip Jacket,outerwear,37.37,104.99,89.24,15.0,218,23,9,1,2,178.48,103.74,400,False,True
2025-04-08,P0036,Lift Zip Jacket,outerwear,37.37,103.99,103.99,0.0,183,15,6,0,0,0.0,0.0,400,False,True
2025-04-09,P0036,Lift Zip Jacket,outerwear,37.37,101.99,101.99,0.0,206,17,6,1,1,101.99,64.62,399,False,True
2025-04-10,P0036,Lift Zip Jacket,outerwear,37.37,101.99,101.99,0.0,165,12,5,0,0,0.0,0.0,399,False,True
2025-04-11,P0036,Lift Zip Jacket,outerwear,37.37,100.99,100.99,0.0,131,11,5,0,0,0.0,0.0,399,False,True
2025-04-12,P0036,Lift Zip Jacket,outerwear,37.37,97.99,73.49,25.0,185,29,12,1,1,73.49,36.12,398,False,True
2025-04-13,P0036,Lift Zip Jacket,outerwear,37.37,100.99,100.99,0.0,170,12,5,1,1,100.99,63.62,397,False,True
2025-04-14,P0036,Lift Zip Jacket,outerwear,37.37,101.99,101.99,0.0,170,14,5,1,1,101.99,64.62,396,False,True
2025-04-15,P0036,Lift Zip Jacket,outerwear,37.37,100.99,85.84,15.0,210,24,9,2,5,429.21,242.36,391,False,True
2025-04-16,P0036,Lift Zip Jacket,outerwear,37.37,99.99,89.99,10.0,230,26,11,0,0,0.0,0.0,391,False,True
2025-04-17,P0036,Lift Zip Jacket,outerwear,37.37,99.99,99.99,0.0,126,9,4,0,0,0.0,0.0,391,False,True
2025-04-18,P0036,Lift Zip Jacket,outerwear,37.37,101.99,86.69,15.0,195,23,8,1,1,86.69,49.32,390,False,True
2025-04-19,P0036,Lift Zip Jacket,outerwear,37.37,97.99,89.41,8.75,277,27,10,4,4,357.66,208.18,386,False,True
2025-04-20,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,157,13,5,0,0,0.0,0.0,386,False,False
2025-04-21,P0036,Lift Zip Jacket,outerwear,37.37,93.99,70.49,25.0,189,26,12,3,3,211.47,99.36,383,False,False
2025-04-22,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,233,19,7,1,1,93.99,56.62,382,False,False
2025-04-23,P0036,Lift Zip Jacket,outerwear,37.37,93.99,79.89,15.0,147,18,7,1,1,79.89,42.52,381,False,False
2025-04-24,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,226,20,8,0,0,0.0,0.0,381,False,False
2025-04-25,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,207,17,6,0,0,0.0,0.0,381,False,False
2025-04-26,P0036,Lift Zip Jacket,outerwear,37.37,93.99,70.49,25.0,197,31,13,2,2,140.98,66.24,379,False,False
2025-04-27,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,265,20,8,3,3,281.97,169.86,376,False,False
2025-04-28,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,190,17,6,0,0,0.0,0.0,376,False,False
2025-04-29,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,165,14,6,0,0,0.0,0.0,376,False,False
2025-04-30,P0036,Lift Zip Jacket,outerwear,37.37,93.99,70.49,25.0,167,28,11,2,4,281.97,132.49,372,False,False
2025-05-01,P0036,Lift Zip Jacket,outerwear,37.37,93.99,70.49,25.0,245,38,18,0,0,0.0,0.0,411,False,False
2025-05-02,P0036,Lift Zip Jacket,outerwear,37.37,93.99,89.29,5.0,175,15,6,2,2,178.58,103.84,409,False,False
2025-05-03,P0036,Lift Zip Jacket,outerwear,37.37,93.99,87.72,6.67,221,25,11,3,3,263.17,151.06,406,False,False
2025-05-04,P0036,Lift Zip Jacket,outerwear,37.37,93.99,89.29,5.0,229,19,8,3,3,267.87,155.76,403,False,False
2025-05-05,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,203,18,6,1,1,93.99,56.62,402,False,False
2025-05-06,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,171,15,6,0,0,0.0,0.0,402,False,False
2025-05-07,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,176,13,5,1,1,93.99,56.62,401,False,False
2025-05-08,P0036,Lift Zip Jacket,outerwear,37.37,93.99,79.89,15.0,198,25,10,3,5,399.45,212.6,396,False,False
2025-05-09,P0036,Lift Zip Jacket,outerwear,37.37,93.99,86.94,7.5,166,17,7,2,2,173.88,99.14,394,False,False
2025-05-10,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,194,16,7,2,2,187.98,113.24,392,False,False
2025-05-11,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,185,15,6,0,0,0.0,0.0,392,False,False
2025-05-12,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,173,13,5,1,1,93.99,56.62,391,False,False
2025-05-13,P0036,Lift Zip Jacket,outerwear,37.37,93.99,91.64,2.5,333,30,11,4,4,366.56,217.08,387,False,False
2025-05-14,P0036,Lift Zip Jacket,outerwear,37.37,93.99,75.19,13.33,202,22,9,3,5,375.96,189.11,382,False,False
2025-05-15,P0036,Lift Zip Jacket,outerwear,37.37,93.99,79.89,15.0,161,19,8,2,3,239.67,127.56,379,False,False
2025-05-16,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,265,20,7,3,4,375.96,226.48,375,False,False
2025-05-17,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,166,15,6,1,1,93.99,56.62,374,False,False
2025-05-18,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,261,23,9,3,4,375.96,226.48,370,False,False
2025-05-19,P0036,Lift Zip Jacket,outerwear,37.37,93.99,79.89,10.0,284,34,13,4,8,639.13,340.17,362,False,False
2025-05-20,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,192,14,5,2,4,375.96,226.48,358,False,False
2025-05-21,P0036,Lift Zip Jacket,outerwear,37.37,93.99,79.89,15.0,218,30,14,1,1,79.89,42.52,357,False,False
2025-05-22,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,216,17,7,1,1,93.99,56.62,356,False,False
2025-05-23,P0036,Lift Zip Jacket,outerwear,37.37,93.99,78.32,15.0,185,21,9,2,3,234.97,122.86,353,False,False
2025-05-24,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,181,13,5,1,1,93.99,56.62,352,False,False
2025-05-25,P0036,Lift Zip Jacket,outerwear,37.37,93.99,79.89,15.0,145,17,6,1,1,79.89,42.52,351,False,False
2025-05-26,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,152,13,5,1,2,187.98,113.24,349,False,False
2025-05-27,P0036,Lift Zip Jacket,outerwear,37.37,93.99,79.89,15.0,197,25,10,0,0,0.0,0.0,349,False,False
2025-05-28,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,146,10,4,1,1,93.99,56.62,348,False,False
2025-05-29,P0036,Lift Zip Jacket,outerwear,37.37,93.99,84.59,10.0,174,17,6,2,2,169.18,94.44,346,False,False
2025-05-30,P0036,Lift Zip Jacket,outerwear,37.37,93.99,93.99,0.0,212,18,7,1,2,187.98,113.24,344,False,False
2025-05-31,P0036,Lift Zip Jacket,outerwear,37.37,93.99,87.72,6.67,228,25,9,3,3,263.17,151.06,341,False,False
