customer_id,first_purchase_date,customer_region,acquisition_channel,customer_tenure_days,purchase_frequency,prior_spending,transaction_count,total_spending,average_discount_percent,price_increase_occurred,churned,last_transaction_date
C010355,2025-04-05,rest_of_world,email,270,9.469,600.07,7,600.07,7.14,False,False,2025-11-27
C010356,2025-03-18,rest_of_world,paid_social,288,6.341,451.12,5,451.12,6.0,False,False,2025-09-04
C010357,2025-06-23,europe,paid_social,191,3.825,129.06,2,129.06,7.5,False,False,2025-08-06
C010358,2025-02-01,uk,paid_social,333,2.194,121.98,2,121.98,0.0,False,False,2025-11-01
C010359,2025-08-31,rest_of_world,direct,122,5.988,58.98,2,58.98,15.0,False,True,2025-12-19
C010360,2025-05-06,europe,email,239,3.056,196.36,2,196.36,10.0,False,False,2025-07-31
C010361,2025-08-22,europe,paid_social,131,8.365,303.16,3,303.16,3.33,False,False,2025-11-30
C010362,2025-11-22,europe,email,39,8.0,66.18,2,66.18,5.0,False,False,2025-12-27
C010363,2024-03-04,north_america,influencer,667,0.548,37.39,1,37.39,15.0,False,False,2024-03-04
C010364,2024-11-02,north_america,direct,424,4.307,262.39,5,262.39,6.0,False,False,2025-12-19
C010365,2025-09-09,uk,email,113,9.697,154.47,3,154.47,16.67,False,False,2025-12-30
C010366,2025-10-26,asia_pacific,paid_social,66,4.0,66.99,1,66.99,0.0,False,False,2025-10-26
C010367,2024-05-29,north_america,email,581,3.143,320.97,5,320.97,10.0,True,False,2025-11-17
C010368,2025-10-20,uk,email,72,4.0,43.99,1,43.99,0.0,False,False,2025-10-20
C010369,2024-04-05,north_america,organic_search,635,5.177,673.15,9,673.15,8.33,True,True,2025-12-27
C010370,2024-02-04,north_america,email,696,2.624,281.95,5,281.95,7.0,False,False,2025-09-28
C010371,2024-06-23,north_america,influencer,556,4.598,392.11,7,392.11,5.71,False,False,2025-09-21
C010372,2024-09-11,north_america,paid_social,476,1.535,72.87,2,72.87,7.5,False,False,2025-01-21
C010373,2024-10-06,europe,email,451,7.289,520.48,9,520.48,5.56,True,False,2025-12-21
C010374,2025-08-04,north_america,email,149,2.451,25.59,1,25.59,20.0,False,False,2025-08-04
C010375,2025-02-14,uk,paid_social,320,2.283,103.08,2,103.08,5.0,False,False,2025-09-22
C010376,2025-07-30,rest_of_world,influencer,154,9.487,112.36,4,112.36,10.0,True,False,2025-12-18
C010377,2024-07-04,uk,paid_social,545,2.011,91.02,3,91.02,11.67,False,False,2025-11-12
C010378,2025-10-14,north_america,organic_search,78,4.0,16.49,1,16.49,25.0,False,False,2025-10-14
C010379,2024-07-13,uk,email,536,3.407,241.14,5,241.14,13.0,True,False,2025-07-01
C010380,2025-08-31,europe,paid_social,122,2.994,51.29,1,51.29,10.0,False,False,2025-08-31
C010381,2025-10-24,uk,organic_search,68,12.0,233.95,3,233.95,0.0,False,False,2025-12-23
C010382,2024-03-24,north_america,affiliate,647,3.387,382.71,6,382.71,5.0,False,False,2025-10-17
C010383,2024-03-30,asia_pacific,direct,641,7.408,796.49,13,796.49,6.15,True,False,2025-11-24
C010384,2025-08-06,uk,organic_search,147,4.969,130.37,2,130.37,10.0,False,False,2025-09-15
C010385,2025-10-04,uk,direct,88,4.0,84.59,1,84.59,10.0,False,False,2025-10-04
C010386,2024-07-24,europe,influencer,525,1.391,48.18,2,48.18,15.0,False,False,2025-08-22
C010387,2024-09-20,uk,organic_search,467,4.693,329.43,6,329.43,6.67,False,False,2025-08-18
C010388,2025-10-29,asia_pacific,paid_social,63,4.0,55.99,1,55.99,0.0,False,False,2025-10-29
C010389,2025-01-25,north_america,paid_social,340,1.074,48.99,1,48.99,0.0,False,False,2025-01-25
C010390,2025-10-01,asia_pacific,organic_search,91,12.0,161.45,3,161.45,15.0,False,False,2025-11-24
C010391,2025-11-14,uk,affiliate,47,4.0,111.98,1,111.98,0.0,False,False,2025-11-14
C010392,2024-10-14,uk,influencer,443,6.596,509.24,8,509.24,10.0,True,False,2025-12-27
C010393,2025-03-27,uk,direct,279,3.927,128.16,3,128.16,5.0,True,False,2025-11-23
C010394,2024-08-08,uk,paid_social,510,5.013,461.24,7,461.24,19.29,False,False,2025-09-23
C010395,2024-03-01,uk,email,670,1.635,119.62,3,119.62,8.33,False,False,2024-06-18
C010396,2024-07-21,europe,email,528,2.075,238.45,3,238.45,5.0,False,False,2025-05-25
C010397,2025-05-28,north_america,email,217,3.366,213.87,2,213.87,7.5,False,False,2025-10-12
C010398,2024-01-08,uk,email,723,3.536,333.62,7,333.62,15.0,False,False,2025-08-02
C010399,2025-05-19,uk,organic_search,226,4.848,231.96,3,231.96,6.67,True,False,2025-11-05
C010400,2025-02-07,north_america,influencer,327,10.053,483.49,9,483.49,6.67,True,False,2025-12-14
C010401,2025-01-20,uk,organic_search,345,3.176,179.06,3,179.06,8.33,False,False,2025-11-23
C010402,2024-01-29,asia_pacific,direct,702,5.723,452.69,11,452.69,6.82,True,False,2025-12-19
C010403,2025-05-27,asia_pacific,direct,218,5.026,152.46,3,152.46,8.33,True,False,2025-09-10
C010404,2025-03-21,north_america,influencer,285,3.845,97.16,3,97.16,5.0,False,False,2025-07-03
C010405,2024-09-09,uk,organic_search,478,2.292,211.91,3,211.91,15.0,False,False,2025-09-14
C010406,2024-02-24,asia_pacific,paid_social,676,1.621,162.36,3,162.36,10.0,False,False,2025-07-23
C010407,2025-04-26,uk,paid_social,249,2.934,72.68,2,72.68,7.5,False,False,2025-05-29
C010408,2024-03-14,rest_of_world,affiliate,657,4.447,525.7,8,525.7,5.62,True,True,2025-12-08
C010409,2025-10-27,uk,paid_social,65,4.0,55.99,1,55.99,0.0,False,False,2025-10-27
C010410,2025-07-23,north_america,influencer,161,2.269,67.98,1,67.98,0.0,False,False,2025-07-23
C010411,2024-10-03,europe,influencer,454,2.414,148.77,3,148.77,10.0,False,False,2025-07-09
C010412,2024-11-12,europe,influencer,414,4.411,280.54,5,280.54,8.0,False,False,2025-12-17
C010413,2025-09-03,europe,influencer,119,3.069,85.99,1,85.99,0.0,True,False,2025-09-03
C010414,2024-03-22,asia_pacific,direct,649,5.065,547.1,9,547.1,3.89,True,False,2025-09-11
C010415,2025-03-14,north_america,direct,292,1.251,30.99,1,30.99,0.0,False,False,2025-03-14
C010416,2025-10-11,europe,email,81,8.0,198.57,2,198.57,27.5,False,True,2025-11-13
C010417,2025-04-14,north_america,email,261,4.198,182.57,3,182.57,3.33,False,False,2025-10-12
C010418,2024-01-20,uk,paid_social,711,2.569,223.8,5,223.8,8.0,True,False,2025-12-20
C010419,2024-12-05,rest_of_world,affiliate,391,1.868,143.37,2,143.37,17.5,True,False,2025-05-07
C010420,2024-05-22,asia_pacific,email,588,3.727,272.84,6,272.84,9.17,False,False,2025-12-08
C010421,2024-10-20,uk,direct,437,8.358,694.11,10,694.11,6.0,True,False,2025-11-02
C010422,2024-09-20,asia_pacific,organic_search,467,3.911,275.94,5,275.94,0.0,False,False,2025-10-01
C010423,2024-02-14,asia_pacific,paid_social,686,3.727,402.9,7,402.9,7.86,True,False,2025-06-26
C010424,2024-06-27,uk,direct,552,4.632,228.73,7,228.73,11.43,True,False,2025-12-09
C010425,2025-04-19,uk,paid_social,256,2.854,120.18,2,120.18,15.0,True,False,2025-11-17
C010426,2025-09-08,uk,organic_search,114,9.612,89.87,3,89.87,11.67,False,False,2025-12-23
C010427,2025-04-19,rest_of_world,organic_search,256,4.28,101.17,3,101.17,6.67,False,True,2025-08-20
C010428,2025-04-28,europe,influencer,247,2.957,216.37,2,216.37,15.0,False,False,2025-11-21
C010429,2025-08-23,asia_pacific,influencer,130,5.619,81.58,2,81.58,10.0,False,False,2025-12-14
C010430,2025-04-14,uk,paid_social,261,1.399,17.59,1,17.59,20.0,False,False,2025-04-14
C010431,2024-05-04,uk,direct,606,2.411,133.96,4,133.96,0.0,True,False,2025-05-31
C010432,2025-06-10,uk,direct,204,1.79,35.99,1,35.99,10.0,False,False,2025-06-10
C010433,2025-11-05,europe,direct,56,4.0,54.99,1,54.99,0.0,False,False,2025-11-05
C010434,2025-04-01,rest_of_world,influencer,274,3.999,195.92,3,195.92,5.0,False,False,2025-12-05
C010435,2025-01-31,north_america,influencer,334,7.655,445.06,7,445.06,7.14,True,False,2025-12-28
C010436,2025-04-21,north_america,influencer,254,5.752,137.61,4,137.61,3.75,False,False,2025-12-24
C010437,2024-09-11,uk,affiliate,476,0.767,32.39,1,32.39,10.0,False,False,2024-09-11
C010438,2024-02-27,asia_pacific,organic_search,673,1.628,131.57,3,131.57,6.67,False,False,2025-07-17
C010439,2024-05-07,north_america,direct,603,1.211,70.98,2,70.98,0.0,False,False,2024-11-19
C010440,2025-06-23,north_america,organic_search,191,7.649,139.61,4,139.61,7.5,False,False,2025-09-30
C010441,2024-06-14,uk,organic_search,565,2.586,219.14,4,219.14,5.0,True,False,2025-12-02
C010442,2024-03-09,asia_pacific,paid_social,662,3.31,366.32,6,366.32,5.0,False,False,2025-12-13
C010443,2024-05-10,europe,email,600,0.609,39.19,1,39.19,30.0,False,False,2024-05-10
C010444,2025-02-19,north_america,direct,315,3.479,241.26,3,241.26,5.0,False,False,2025-10-19
C010445,2025-09-10,rest_of_world,direct,112,3.261,23.09,1,23.09,30.0,False,False,2025-09-10
C010446,2025-06-14,north_america,paid_social,200,5.479,167.97,3,167.97,8.33,False,False,2025-12-04
C010447,2024-03-25,europe,organic_search,646,3.958,387.52,7,387.52,6.43,False,False,2025-10-08
C010448,2024-11-30,north_america,organic_search,396,1.845,107.27,2,107.27,17.5,False,True,2025-04-07
C010449,2024-08-28,rest_of_world,paid_social,490,4.472,353.34,6,353.34,9.17,False,False,2025-06-11
C010450,2025-05-15,uk,paid_social,230,3.176,41.98,2,41.98,0.0,True,False,2025-11-19
C010451,2025-09-09,north_america,organic_search,113,3.232,53.54,1,53.54,15.0,True,False,2025-09-09
C010452,2025-05-22,europe,direct,223,4.914,108.97,3,108.97,3.33,True,False,2025-10-03
C010453,2024-08-04,north_america,influencer,514,1.421,110.78,2,110.78,5.0,False,False,2025-11-23
C010454,2025-03-01,uk,influencer,305,3.593,83.37,3,83.37,3.33,True,False,2025-12-19
C010455,2025-03-03,rest_of_world,direct,303,3.616,277.02,3,277.02,3.33,True,True,2025-09-02
C010456,2025-05-24,uk,influencer,221,4.958,307.14,3,307.14,5.0,False,False,2025-10-22
C010457,2024-05-02,north_america,paid_social,608,3.604,360.51,6,360.51,10.83,False,False,2025-09-15
C010458,2025-05-13,europe,email,232,4.723,102.97,3,102.97,15.0,False,False,2025-07-21
C010459,2025-04-27,uk,paid_social,248,1.473,81.99,1,81.99,0.0,False,False,2025-04-27
C010460,2024-09-23,north_america,organic_search,464,3.149,219.45,4,219.45,6.25,False,False,2025-09-01
C010461,2024-02-20,asia_pacific,paid_social,680,1.074,109.57,2,109.57,20.0,False,False,2025-11-20
C010462,2024-03-23,uk,affiliate,648,5.637,561.08,10,561.08,8.5,False,False,2025-11-23
C010463,2024-06-26,north_america,affiliate,553,4.623,330.98,7,330.98,5.0,False,False,2025-12-31
C010464,2024-06-02,north_america,paid_social,577,2.532,186.06,4,186.06,7.5,True,False,2025-12-21
C010465,2024-03-31,uk,direct,640,2.283,177.85,4,177.85,5.0,False,False,2025-12-19
C010466,2025-05-14,north_america,organic_search,231,6.325,252.54,4,252.54,2.5,True,False,2025-12-15
C010467,2024-09-25,asia_pacific,influencer,462,2.372,184.37,3,184.37,3.33,False,False,2025-11-17
C010468,2025-09-03,north_america,organic_search,119,6.139,92.98,2,92.98,0.0,False,False,2025-10-08
C010469,2025-06-15,asia_pacific,email,199,3.671,47.48,2,47.48,12.5,False,False,2025-11-27
C010470,2024-06-15,europe,influencer,564,1.943,198.55,3,198.55,3.33,False,False,2025-05-26
C010471,2024-10-01,north_america,paid_social,456,1.602,151.97,2,151.97,0.0,False,False,2025-04-24
C010472,2024-12-11,uk,email,385,8.538,421.08,9,421.08,12.78,False,False,2025-12-14
C010473,2024-05-13,asia_pacific,email,597,3.671,244.04,6,244.04,3.33,True,False,2025-11-15
C010474,2024-09-13,uk,direct,474,2.312,160.12,3,160.12,15.0,False,False,2025-05-01
C010475,2025-07-02,north_america,paid_social,182,2.007,48.99,1,48.99,0.0,False,False,2025-07-02
C010476,2025-02-28,europe,direct,306,1.194,66.99,1,66.99,0.0,False,False,2025-02-28
C010477,2025-09-11,uk,affiliate,111,3.291,47.99,1,47.99,0.0,True,False,2025-09-11
C010478,2025-04-26,uk,affiliate,249,7.334,161.85,5,161.85,8.0,False,False,2025-12-31
C010479,2024-08-04,rest_of_world,organic_search,514,3.553,371.02,5,371.02,15.0,True,False,2025-11-25
C010480,2024-12-11,europe,organic_search,385,9.487,662.27,10,662.27,6.5,True,False,2025-12-19
C010481,2025-07-01,north_america,direct,183,3.992,71.97,2,71.97,0.0,False,False,2025-07-22
C010482,2024-09-06,asia_pacific,influencer,481,0.759,50.39,1,50.39,10.0,False,False,2024-09-06
C010483,2024-12-29,uk,influencer,367,1.99,119.48,2,119.48,12.5,False,False,2025-06-26
C010484,2024-05-16,north_america,paid_social,594,2.46,321.04,4,321.04,2.5,False,False,2025-12-04
C010485,2025-10-26,rest_of_world,organic_search,66,8.0,141.97,2,141.97,0.0,False,False,2025-12-08
C010486,2024-06-12,rest_of_world,email,567,1.933,145.86,3,145.86,11.67,False,False,2025-11-04
C010487,2024-01-02,uk,paid_social,729,2.505,302.93,5,302.93,9.0,True,False,2025-07-10
C010488,2024-05-27,europe,email,583,0.627,23.99,1,23.99,0.0,False,False,2024-05-27
C010489,2024-08-05,europe,influencer,513,2.848,318.35,4,318.35,5.0,False,False,2025-12-28
C010490,2024-02-25,north_america,direct,675,7.034,989.6,13,989.6,12.69,True,False,2025-12-14
C010491,2025-08-31,asia_pacific,influencer,122,2.994,66.99,1,66.99,0.0,False,False,2025-08-31
C010492,2024-11-03,asia_pacific,influencer,423,3.454,217.75,4,217.75,15.0,False,False,2025-10-27
C010493,2025-11-18,uk,paid_social,43,8.0,143.27,2,143.27,7.5,False,False,2025-12-11
C010494,2025-11-28,uk,direct,33,4.0,133.98,1,133.98,0.0,False,False,2025-11-28
C010495,2025-02-09,uk,direct,325,2.248,87.98,2,87.98,0.0,True,True,2025-03-06
C010496,2025-05-29,europe,paid_social,216,3.382,93.28,2,93.28,5.0,True,False,2025-11-06
C010497,2025-09-30,north_america,direct,92,3.97,15.39,1,15.39,30.0,False,False,2025-09-30
C010498,2024-10-01,uk,paid_social,456,2.403,243.44,3,243.44,3.33,False,False,2025-07-15
C010499,2025-06-24,rest_of_world,email,190,7.689,205.26,4,205.26,10.0,False,False,2025-12-08
C010500,2024-03-20,uk,organic_search,651,5.05,742.48,9,742.48,11.11,False,False,2025-09-22
C010501,2025-01-05,uk,influencer,360,1.015,58.99,1,58.99,0.0,False,False,2025-01-05
C010502,2024-08-06,uk,paid_social,512,2.854,175.3,4,175.3,10.0,True,False,2025-07-23
C010503,2024-03-13,north_america,paid_social,658,2.22,278.93,4,278.93,0.0,True,False,2025-02-07
C010504,2025-08-28,europe,email,125,5.844,138.48,2,138.48,7.5,True,False,2025-11-05
C010505,2025-10-09,north_america,paid_social,83,4.0,35.99,1,35.99,0.0,False,False,2025-10-09
C010506,2024-08-10,europe,organic_search,508,2.157,303.35,3,303.35,10.0,False,True,2025-04-29
C010507,2024-08-18,rest_of_world,paid_social,500,0.731,41.99,1,41.99,0.0,False,False,2024-08-18
C010508,2025-04-07,asia_pacific,organic_search,268,9.54,260.73,7,260.73,11.43,False,False,2025-12-11
C010509,2025-01-19,uk,affiliate,346,3.167,258.44,3,258.44,21.67,True,True,2025-09-30
C010510,2025-08-27,north_america,organic_search,126,2.899,30.99,1,30.99,0.0,False,False,2025-08-27
C010511,2024-08-24,north_america,influencer,494,7.394,506.96,10,506.96,9.5,False,False,2025-10-23
C010512,2024-09-23,north_america,paid_social,464,3.936,352.92,5,352.92,7.0,True,False,2025-09-26
C010513,2025-09-29,uk,organic_search,93,3.927,31.99,1,31.99,0.0,False,False,2025-09-29
C010514,2024-02-24,north_america,influencer,676,3.782,359.02,7,359.02,1.43,True,False,2025-07-10
C010515,2025-07-01,north_america,paid_social,183,1.996,167.98,1,167.98,0.0,False,False,2025-07-01
C010516,2024-10-07,north_america,affiliate,450,3.247,246.04,4,246.04,13.75,False,False,2025-10-08
C010517,2024-07-04,asia_pacific,direct,545,3.351,287.64,5,287.64,3.0,True,False,2025-08-22
C010518,2025-07-19,uk,organic_search,165,4.427,159.56,2,159.56,10.0,False,False,2025-10-26
C010519,2024-10-12,europe,influencer,445,2.462,122.86,3,122.86,15.0,True,False,2025-08-08
C010520,2025-01-07,rest_of_world,influencer,358,6.122,261.47,6,261.47,11.67,False,False,2025-12-06
C010521,2024-07-07,uk,organic_search,542,3.369,224.4,5,224.4,6.0,False,True,2025-09-26
C010522,2024-04-02,north_america,direct,638,2.29,204.6,4,204.6,13.75,False,False,2025-12-27
C010523,2025-09-27,north_america,direct,95,3.845,32.99,1,32.99,0.0,False,False,2025-09-27
C010524,2024-07-25,europe,direct,524,3.485,409.11,5,409.11,4.0,True,False,2025-09-09
C010525,2024-11-01,north_america,influencer,425,4.297,349.41,5,349.41,2.0,False,False,2025-12-25
C010526,2024-10-14,uk,direct,443,4.947,463.42,6,463.42,8.33,True,False,2025-12-01
C010527,2025-04-26,europe,direct,249,2.934,96.23,2,96.23,12.5,False,False,2025-08-10
C010528,2024-07-29,europe,organic_search,520,8.429,778.22,12,778.22,5.0,False,False,2025-12-29
C010529,2025-08-08,uk,paid_social,145,2.519,33.99,1,33.99,0.0,True,False,2025-08-08
C010530,2025-11-23,north_america,organic_search,38,4.0,141.98,1,141.98,0.0,False,False,2025-11-23
C010531,2025-05-23,europe,influencer,222,3.291,128.97,2,128.97,0.0,True,False,2025-07-30
C010532,2024-08-03,asia_pacific,paid_social,515,3.546,361.43,5,361.43,9.0,True,False,2025-06-29
C010533,2024-05-26,uk,direct,584,2.502,191.41,4,191.41,11.25,True,False,2025-07-27
C010534,2024-07-24,uk,organic_search,525,2.087,132.97,3,132.97,0.0,False,False,2025-08-22
C010535,2024-02-26,uk,direct,674,4.335,461.92,8,461.92,11.88,False,True,2025-12-18
C010536,2025-02-28,uk,paid_social,306,3.581,104.77,3,104.77,6.67,True,False,2025-06-29
C010537,2024-01-14,uk,organic_search,717,2.038,321.64,4,321.64,7.5,False,False,2025-11-12
C010538,2025-02-20,uk,paid_social,314,4.653,201.93,4,201.93,10.0,True,False,2025-11-29
C010539,2024-05-16,north_america,influencer,594,3.074,247.23,5,247.23,6.0,False,False,2025-11-30
C010540,2025-03-17,uk,paid_social,289,2.528,113.98,2,113.98,0.0,True,False,2025-07-20
C010541,2025-04-08,north_america,organic_search,267,2.736,160.17,2,160.17,5.0,True,False,2025-10-20
C010542,2025-10-18,north_america,organic_search,74,4.0,167.98,1,167.98,0.0,False,False,2025-10-18
C010543,2025-04-21,europe,influencer,254,5.752,118.26,4,118.26,7.5,False,False,2025-11-24
C010544,2024-07-26,north_america,paid_social,523,2.793,215.55,4,215.55,3.75,False,False,2025-04-30
C010545,2024-07-21,north_america,influencer,528,2.767,251.95,4,251.95,10.0,False,False,2025-12-23
C010546,2025-10-23,uk,affiliate,69,4.0,32.99,1,32.99,0.0,False,False,2025-10-23
C010547,2025-01-13,north_america,paid_social,352,2.075,89.18,2,89.18,5.0,False,False,2025-08-06
C010548,2024-10-08,north_america,organic_search,449,2.44,147.97,3,147.97,0.0,False,False,2025-12-21
C010549,2025-07-17,north_america,paid_social,167,6.561,165.35,3,165.35,6.67,False,False,2025-10-24
C010550,2025-02-22,asia_pacific,organic_search,312,1.171,47.59,1,47.59,15.0,False,False,2025-02-22
C010551,2024-07-11,north_america,paid_social,538,2.716,226.65,4,226.65,11.25,False,False,2025-11-29
C010552,2024-06-06,uk,organic_search,573,5.737,347.9,9,347.9,11.11,True,False,2025-11-04
C010553,2024-04-29,rest_of_world,email,611,4.185,350.41,7,350.41,11.43,False,False,2025-12-10
C010554,2024-09-19,north_america,affiliate,468,6.244,347.82,8,347.82,8.12,False,False,2025-12-28
C010555,2025-08-24,europe,influencer,129,5.663,113.08,2,113.08,5.0,True,True,2025-09-30
C010556,2025-08-09,europe,affiliate,144,2.536,39.99,1,39.99,0.0,False,False,2025-08-09
C010557,2025-06-04,rest_of_world,influencer,210,1.739,34.19,1,34.19,10.0,False,False,2025-06-04
C010558,2024-04-22,north_america,paid_social,618,1.773,164.37,3,164.37,5.0,False,False,2025-04-03
C010559,2024-03-15,uk,organic_search,656,1.67,211.47,3,211.47,3.33,False,False,2025-12-28
C010560,2024-01-15,north_america,influencer,716,2.041,238.59,4,238.59,3.75,False,False,2025-10-07
C010561,2024-01-30,rest_of_world,direct,701,2.084,198.15,4,198.15,5.0,False,False,2025-11-04
C010562,2024-05-08,uk,paid_social,602,0.607,58.99,1,58.99,0.0,False,False,2024-05-08
C010563,2025-10-07,europe,influencer,85,4.0,43.99,1,43.99,0.0,False,False,2025-10-07
C010564,2024-11-10,rest_of_world,direct,416,4.39,701.21,5,701.21,7.0,False,False,2025-10-28
C010565,2024-08-03,north_america,paid_social,515,3.546,238.73,5,238.73,8.0,False,False,2025-11-09
C010566,2025-07-11,uk,organic_search,173,6.334,194.35,3,194.35,10.0,True,False,2025-12-07
C010567,2025-05-07,uk,paid_social,238,6.139,199.66,4,199.66,7.5,False,True,2025-09-16
C010568,2024-09-16,europe,paid_social,471,3.877,373.9,5,373.9,8.0,True,False,2025-10-15
C010569,2024-09-01,north_america,direct,486,1.503,71.18,2,71.18,20.0,False,False,2025-06-23
C010570,2025-11-26,north_america,organic_search,35,4.0,143.98,1,143.98,20.0,False,False,2025-11-26
C010571,2025-09-11,rest_of_world,email,111,13.162,218.16,4,218.16,10.0,True,False,2025-12-11
C010572,2025-10-26,north_america,organic_search,66,4.0,33.99,1,33.99,15.0,False,False,2025-10-26
C010573,2024-11-24,uk,influencer,402,2.726,247.96,3,247.96,3.33,False,False,2025-10-14
C010574,2024-01-08,uk,direct,723,4.547,550.39,9,550.39,10.56,True,False,2025-05-08
C010575,2024-11-11,north_america,paid_social,415,3.52,379.92,4,379.92,0.0,True,True,2025-06-06
C010576,2024-10-14,uk,paid_social,443,6.596,323.52,8,323.52,9.38,True,False,2025-12-15
C010577,2025-06-08,uk,influencer,206,3.546,155.97,2,155.97,0.0,False,False,2025-08-11
C010578,2024-11-17,north_america,paid_social,409,6.251,316.22,7,316.22,4.29,False,True,2025-12-12
C010579,2025-07-01,europe,organic_search,183,3.992,103.97,2,103.97,0.0,False,False,2025-10-23
C010580,2025-07-13,uk,organic_search,171,2.136,17.99,1,17.99,0.0,False,False,2025-07-13
C010581,2024-04-24,north_america,affiliate,616,0.593,21.99,1,21.99,0.0,False,False,2024-04-24
C010582,2024-11-14,north_america,affiliate,412,3.546,133.31,4,133.31,8.75,True,False,2025-11-25
C010583,2025-10-14,north_america,paid_social,78,4.0,45.04,1,45.04,15.0,False,False,2025-10-14
C010584,2025-07-13,uk,organic_search,171,2.136,117.98,1,117.98,0.0,False,False,2025-07-13
C010585,2024-01-23,europe,direct,708,3.611,348.11,7,348.11,15.0,True,False,2025-10-25
C010586,2025-06-24,europe,influencer,190,7.689,201.4,4,201.4,7.5,False,False,2025-11-30
C010587,2024-12-15,europe,influencer,381,3.835,218.25,4,218.25,10.0,True,False,2025-09-23
C010588,2025-10-14,asia_pacific,influencer,78,4.0,253.77,1,253.77,10.0,False,False,2025-10-14
C010589,2024-05-21,uk,organic_search,589,1.86,119.17,3,119.17,6.67,False,False,2025-11-29
C010590,2024-09-27,north_america,paid_social,460,3.176,228.06,4,228.06,13.75,True,False,2025-12-18
C010591,2024-12-27,uk,paid_social,369,4.949,250.45,5,250.45,13.0,True,False,2025-10-09
C010592,2025-09-24,europe,paid_social,98,3.727,21.99,1,21.99,0.0,False,False,2025-09-24
C010593,2024-12-23,asia_pacific,email,373,1.958,57.68,2,57.68,12.5,False,False,2025-10-20
C010594,2024-08-23,uk,direct,495,4.427,325.53,6,325.53,5.0,False,False,2025-11-24
C010595,2024-11-02,uk,paid_social,424,6.03,724.92,7,724.92,13.57,True,False,2025-11-23
C010596,2024-11-25,uk,paid_social,401,2.733,114.86,3,114.86,15.0,False,True,2025-09-28
C010597,2025-10-02,asia_pacific,influencer,90,4.0,89.99,1,89.99,0.0,False,False,2025-10-02
C010598,2024-01-28,uk,organic_search,703,2.598,270.34,5,270.34,8.0,True,False,2025-10-04
C010599,2024-06-19,asia_pacific,influencer,560,1.304,114.27,2,114.27,10.0,True,False,2024-07-31
C010600,2024-08-05,uk,paid_social,513,6.408,475.89,9,475.89,8.33,True,False,2025-09-26
C010601,2025-02-05,uk,paid_social,329,2.22,222.96,2,222.96,0.0,False,False,2025-05-19
C010602,2024-07-27,rest_of_world,paid_social,522,4.198,362.76,6,362.76,5.83,False,True,2025-08-25
C010603,2024-02-02,asia_pacific,paid_social,698,3.14,374.7,6,374.7,5.0,False,False,2025-12-11
C010604,2024-03-31,uk,influencer,640,1.712,177.31,3,177.31,18.33,True,False,2025-05-19
C010605,2025-11-04,north_america,affiliate,57,4.0,35.99,1,35.99,10.0,False,False,2025-11-04
C010606,2025-04-16,uk,direct,259,1.41,59.99,1,59.99,0.0,False,True,2025-04-16
C010607,2025-05-16,north_america,paid_social,229,9.57,195.73,6,195.73,15.0,False,False,2025-11-28
C010608,2025-07-07,europe,direct,177,2.064,41.64,1,41.64,15.0,False,False,2025-07-07
C010609,2025-06-15,north_america,email,199,5.506,284.95,3,284.95,0.0,False,False,2025-09-24
C010610,2024-06-29,uk,email,550,1.992,170.17,3,170.17,20.0,False,False,2025-12-07
C010611,2024-11-28,uk,influencer,398,3.671,245.95,4,245.95,0.0,False,False,2025-08-14
C010612,2024-03-24,north_america,direct,647,3.387,302.73,6,302.73,1.67,False,False,2025-09-22
C010613,2025-08-16,rest_of_world,affiliate,137,2.666,48.44,1,48.44,15.0,False,False,2025-08-16
C010614,2024-04-26,north_america,affiliate,614,2.974,325.75,5,325.75,4.0,False,False,2025-02-05
C010615,2025-08-23,north_america,organic_search,130,5.619,105.42,2,105.42,20.0,False,False,2025-11-10
C010616,2024-07-19,europe,organic_search,530,7.581,634.37,11,634.37,6.36,False,False,2025-11-11
C010617,2024-04-11,rest_of_world,organic_search,629,2.323,154.45,4,154.45,10.0,False,False,2025-03-10
C010618,2024-01-15,uk,influencer,716,5.611,569.72,11,569.72,10.0,False,False,2025-11-14
C010619,2025-01-07,north_america,paid_social,358,1.02,45.89,1,45.89,15.0,False,False,2025-01-07
C010620,2024-07-19,europe,influencer,530,2.067,186.36,3,186.36,6.67,False,True,2025-09-19
C010621,2025-07-27,asia_pacific,organic_search,157,2.326,46.74,1,46.74,15.0,False,False,2025-07-27
C010622,2024-05-02,uk,influencer,608,8.41,629.33,14,629.33,12.86,True,False,2025-11-27
C010623,2024-02-03,north_america,influencer,697,2.096,206.5,4,206.5,17.5,True,False,2025-11-17
C010624,2025-01-16,rest_of_world,influencer,349,5.233,174.45,5,174.45,12.0,False,False,2025-11-06
C010625,2025-03-10,north_america,influencer,296,6.17,422.22,5,422.22,10.0,False,False,2025-09-06
C010626,2024-10-04,uk,email,453,2.419,213.56,3,213.56,13.33,False,False,2025-12-15
C010627,2025-06-08,europe,organic_search,206,1.773,33.99,1,33.99,0.0,False,False,2025-06-08
C010628,2025-07-26,uk,affiliate,158,2.312,32.39,1,32.39,10.0,False,False,2025-07-26
C010629,2025-07-15,rest_of_world,email,169,6.484,171.36,3,171.36,5.0,False,True,2025-10-27
C010630,2024-02-27,europe,affiliate,673,2.714,332.03,5,332.03,13.0,False,False,2025-12-07
